,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,customer_amount,seller_amount,geolocation_city,geolocation_state,mean_order_price,review_score
293,1550,-23.573056606592885,-46.61615054561147,2,50,sao paulo,SP,52.99,1.0
294,1551,-23.57273791226793,-46.612680073611074,4,0,sao paulo,SP,383.82500000000005,5.0
295,1552,-23.569490695195096,-46.611321773237286,11,12,sao paulo,SP,123.14181818181818,4.181818181818182
296,1553,-23.574487923181074,-46.60919807994077,0,0,sao paulo,SP,0.0,
297,2009,-23.515799103830265,-46.64113909097136,0,0,sao paulo,SP,0.0,
298,2010,-23.51056158921295,-46.626354973313795,2,0,sao paulo,SP,32.45,5.0
299,2011,-23.504385034128497,-46.62662104590108,2,0,sao paulo,SP,88.78,3.0
300,2012,-23.513066026188493,-46.63196817761764,4,0,sao paulo,SP,108.57249999999999,4.5
301,2013,-23.5022061742251,-46.63311453979945,17,1,sao paulo,SP,82.85117647058823,4.352941176470588
302,2016,-23.503984838767177,-46.6256721599388,4,100,sao paulo,SP,81.7,4.75
303,2017,-23.500742944360795,-46.63469457728484,21,0,sao paulo,SP,140.62761904761905,4.333333333333333
304,2018,-23.495703706178833,-46.62970690460868,12,0,sao paulo,SP,47.04083333333333,3.4166666666666665
305,2019,-23.498263084919962,-46.62965156173039,3,0,sao paulo,SP,143.29999999999998,3.6666666666666665
306,2020,-23.49646860368892,-46.63329280565476,7,0,sao paulo,SP,51.825714285714284,4.857142857142857
307,2021,-23.49830914117729,-46.635885898464316,14,0,sao paulo,SP,74.38999999999999,3.5714285714285716
308,2022,-23.504073903424537,-46.6376709347386,19,1,sao paulo,SP,104.53947368421055,3.8947368421052633
309,2028,-23.50870254456776,-46.61833692171872,0,113,sao paulo,SP,0.0,
310,2029,-23.50936207852278,-46.619343553001265,5,0,sao paulo,SP,65.328,5.0
311,2030,-23.505871338521402,-46.62468256911272,0,241,sao paulo,SP,0.0,
312,2031,-23.510062708819763,-46.6257781627838,3,0,sao paulo,SP,26.3,4.333333333333333
313,2032,-23.511068260729207,-46.62384982222437,0,0,sao paulo,SP,0.0,
314,2033,-23.49990045339548,-46.615049990749235,12,0,sao paulo,SP,94.03583333333334,4.25
315,2034,-23.504072876495652,-46.62414421625581,1,51,sao paulo,SP,89.18,4.0
316,2035,-23.496211310932598,-46.62282500873062,9,2,sao paulo,SP,83.28222222222222,4.666666666666667
317,2036,-23.501744307143422,-46.62080286230928,4,17,sao paulo,SP,211.2,4.75
318,2037,-23.499718221076254,-46.62055504527753,6,0,sao paulo,SP,152.1,4.333333333333333
319,2038,-23.49523752805909,-46.62416228233209,6,0,sao paulo,SP,119.13,4.833333333333333
320,2039,-23.49302509597309,-46.621603479583534,1,0,sao paulo,SP,170.0,5.0
321,2040,-23.48965996001443,-46.622571665092934,4,7,sao paulo,SP,38.24,3.5
322,2041,-23.490626476607115,-46.62307980262541,2,0,sao paulo,SP,57.445,5.0
323,2042,-23.494233904442222,-46.61637715243747,5,0,sao paulo,SP,39.536,4.0
324,2043,-23.489943419781977,-46.61612445688869,7,0,sao paulo,SP,92.12142857142858,2.5714285714285716
325,2044,-23.495724717630402,-46.618787965852384,5,0,sao paulo,SP,183.14,4.0
326,2045,-23.49614649201779,-46.616402919178896,1,0,sao paulo,SP,49.0,5.0
327,2046,-23.49228045530089,-46.6117694020757,8,0,sao paulo,SP,185.44875000000002,5.0
328,2047,-23.51721555382505,-46.618673963872304,0,4,sao paulo,SP,0.0,
329,2049,-23.514166590335094,-46.61736559414439,0,0,sao paulo,SP,0.0,
330,2050,-23.51734415478189,-46.612135226939586,9,2,sao paulo,SP,85.1711111111111,4.777777777777778
331,2051,-23.509988340079175,-46.607764415391046,0,1,sao paulo,SP,0.0,
332,2052,-23.512974466155036,-46.60778378479692,1,0,sao paulo,SP,54.99,5.0
333,2053,-23.513227598850435,-46.602792691111006,9,0,sao paulo,SP,66.87777777777777,4.666666666666667
334,2054,-23.517195508095334,-46.606699212204454,3,0,sao paulo,SP,64.93333333333334,3.3333333333333335
335,2055,-23.514029731318832,-46.60712616164343,3,0,sao paulo,SP,134.96333333333334,4.333333333333333
336,2056,-23.51230213331166,-46.60278807725412,1,0,sao paulo,SP,59.9,5.0
337,2060,-23.519005155195273,-46.60286093182149,8,0,sao paulo,SP,62.19875,4.25
338,2064,-23.517676960434017,-46.597964629407336,3,0,sao paulo,SP,125.89666666666666,3.6666666666666665
339,2065,-23.507711240884014,-46.605369299131056,0,0,sao paulo,SP,0.0,
340,2066,-23.508643305018005,-46.6052956688157,7,228,sao paulo,SP,84.99571428571429,4.142857142857143
341,2067,-23.50672028105331,-46.603653419963514,6,0,sao paulo,SP,60.315,4.5
342,2068,-23.505132506228197,-46.612375320762865,0,0,sao paulo,SP,0.0,
343,2069,-23.505534343983754,-46.613927707539226,0,0,sao paulo,SP,0.0,
344,2071,-23.504278758029905,-46.6064276723511,7,0,sao paulo,SP,112.22714285714285,2.857142857142857
345,2072,-23.50016492784018,-46.60405533511346,12,0,sao paulo,SP,69.44999999999999,4.75
346,2073,-23.50183202803718,-46.607133930305224,1,0,sao paulo,SP,19.2,1.0
347,2074,-23.50521986198309,-46.60044750495477,2,0,sao paulo,SP,99.45,5.0
348,2075,-23.505454220429986,-46.60232703217922,9,0,sao paulo,SP,120.31666666666666,4.222222222222222
349,2076,-23.504660529782434,-46.59909846180968,1,0,sao paulo,SP,29.98,4.0
350,2077,-23.502316162953992,-46.59729440070282,2,0,sao paulo,SP,49.0,5.0
351,2078,-23.50224822474882,-46.595609671297865,6,0,sao paulo,SP,74.165,3.0
352,2079,-23.499287714127018,-46.605785079672366,4,0,sao paulo,SP,50.4675,4.5
353,2080,-23.497670419903162,-46.605361571706716,3,0,sao paulo,SP,75.0,1.0
354,2081,-23.495841332603625,-46.60469932466566,3,0,sao paulo,SP,101.96,5.0
355,2082,-23.49459706456804,-46.607166793136535,18,0,sao paulo,SP,53.484999999999985,3.7222222222222223
356,2083,-23.495321455594585,-46.59793556042432,7,0,sao paulo,SP,43.25571428571429,3.7142857142857144
357,2084,-23.497275216798545,-46.59974305553181,1,0,sao paulo,SP,52.17,5.0
358,2085,-23.4979526826485,-46.6129677377595,0,0,sao paulo,SP,0.0,
359,2088,-23.50424025971884,-46.620742066583865,0,0,sao paulo,SP,0.0,
360,2089,-23.51709448459233,-46.616673100755904,0,0,sao paulo,SP,0.0,
361,2110,-23.519097465042975,-46.595538854316054,3,6,sao paulo,SP,24.899999999999995,5.0
362,2111,-23.517643001212136,-46.592756877647595,11,0,sao paulo,SP,93.63636363636361,4.636363636363637
363,2112,-23.517448624283094,-46.59045121964735,2,5,sao paulo,SP,59.69499999999999,5.0
364,2113,-23.517720495682244,-46.589226620340014,4,6,sao paulo,SP,80.6975,4.25
365,2114,-23.522317926702843,-46.59061483317943,1,0,sao paulo,SP,79.9,1.0
366,2115,-23.526589649122574,-46.59169265929573,1,0,sao paulo,SP,134.0,5.0
367,2116,-23.520110678826004,-46.58524004305731,0,1,sao paulo,SP,0.0,
368,2117,-23.51865496410496,-46.59365984819465,4,2,sao paulo,SP,80.615,3.5
369,2118,-23.515006511347327,-46.59277463488238,3,3,sao paulo,SP,52.26333333333334,5.0
370,2119,-23.51220780313035,-46.59263904944159,4,14,sao paulo,SP,45.225,4.75
371,2120,-23.510824402445753,-46.59388576024579,2,0,sao paulo,SP,196.4,5.0
372,2121,-23.51222906922023,-46.5896833188041,1,0,sao paulo,SP,129.8,5.0
373,2122,-23.51196609358015,-46.58386437718145,9,10,sao paulo,SP,174.13888888888889,3.888888888888889
374,2123,-23.511838083991446,-46.579442496039015,1,0,sao paulo,SP,89.0,1.0
375,2124,-23.506976913025856,-46.57712086357542,2,42,sao paulo,SP,216.45,4.5
376,2125,-23.509839952402746,-46.586803354893675,4,0,sao paulo,SP,116.7475,2.25
377,2126,-23.506898021382852,-46.591751147883535,1,0,sao paulo,SP,99.0,5.0
378,2127,-23.505597968453053,-46.58726574110867,3,0,sao paulo,SP,136.72666666666666,5.0
379,2128,-23.50501951707933,-46.593942564083434,8,0,sao paulo,SP,57.735,4.0
380,2129,-23.50371906481274,-46.588291028965315,2,0,sao paulo,SP,149.9,2.5
381,2130,-23.50846749738403,-46.58356366642945,6,0,sao paulo,SP,80.42999999999999,4.833333333333333
382,2131,-23.50432881186952,-46.58250945058417,8,0,sao paulo,SP,126.6725,5.0
383,2132,-23.501320929534852,-46.577656627878746,3,0,sao paulo,SP,119.82333333333334,4.333333333333333
384,2133,-23.49908122442092,-46.58472476845841,2,0,sao paulo,SP,25.995,3.0
385,2134,-23.498613267408857,-46.57978572229729,5,72,sao paulo,SP,51.194,5.0
386,2135,-23.49793218940606,-46.58461229170023,5,0,sao paulo,SP,101.286,3.6
387,2136,-23.49875432423628,-46.58237728186106,7,0,sao paulo,SP,109.97,4.428571428571429
388,2137,-23.49795326926181,-46.57611869717362,2,0,sao paulo,SP,177.7,4.0
389,2138,-23.49346386270857,-46.57451697635212,7,0,sao paulo,SP,40.142857142857146,4.714285714285714
390,2139,-23.490468265934737,-46.573530200325685,3,0,sao paulo,SP,126.29333333333334,3.6666666666666665
391,2141,-23.488986884986797,-46.57065328067549,2,0,sao paulo,SP,55.445,4.0
392,2142,-23.51019871070172,-46.57671781547334,0,0,sao paulo,SP,0.0,
393,2143,-23.507217446152122,-46.57496712581993,2,0,sao paulo,SP,82.9,1.0
394,2144,-23.50369564795767,-46.570756169824115,0,0,sao paulo,SP,0.0,
395,2145,-23.50235732946796,-46.56625930442225,0,0,sao paulo,SP,0.0,
396,2146,-23.50095702331352,-46.57088226395057,0,0,sao paulo,SP,0.0,
397,2147,-23.498361926574916,-46.565166700263546,0,0,sao paulo,SP,0.0,
398,2150,-23.49403466917498,-46.56863320970435,1,28,sao paulo,SP,79.99,5.0
399,2151,-23.49696271641433,-46.56955259688865,0,0,sao paulo,SP,0.0,
400,2152,-23.49736136522832,-46.572231727088045,1,0,sao paulo,SP,74.0,5.0
401,2161,-23.490165194182673,-46.569283719186814,4,0,sao paulo,SP,56.3225,4.0
402,2162,-23.490653213841014,-46.56283078535538,0,0,sao paulo,SP,0.0,
403,2166,-23.52520905703859,-46.58402154568833,1,0,sao paulo,SP,510.0,4.0
404,2167,-23.522695763662153,-46.58161990876913,3,0,sao paulo,SP,41.333333333333336,4.666666666666667
405,2168,-23.52060552735291,-46.57950339815872,1,0,sao paulo,SP,129.97,5.0
406,2169,-23.549584845417158,-46.62029999286664,3,0,sao paulo,SP,100.92666666666666,2.6666666666666665
407,2170,-23.525644299521666,-46.57701341026048,0,0,sao paulo,SP,0.0,
408,2174,-23.52292354286206,-46.57242472056034,1,0,sao paulo,SP,42.99,4.0
409,2175,-23.515886694400297,-46.57489158730298,2,0,sao paulo,SP,20.3,4.0
410,2176,-23.51359890288362,-46.57306528500429,1,0,sao paulo,SP,19.9,4.0
411,2177,-23.508734336146947,-46.5585298971563,5,0,sao paulo,SP,54.348,4.6
412,2178,-23.52166498695023,-46.57052387650715,9,0,sao paulo,SP,49.49888888888889,4.333333333333333
413,2179,-23.520410060508976,-46.56823533906901,5,0,sao paulo,SP,202.956,4.6
414,2180,-23.51921070636201,-46.5659557064848,1,0,sao paulo,SP,32.0,5.0
415,2181,-23.518687477370364,-46.561020759548384,3,0,sao paulo,SP,27.333333333333332,2.3333333333333335
416,2185,-23.514699154771932,-46.56748610841785,11,0,sao paulo,SP,66.98818181818181,3.8181818181818183
417,2186,-23.514056203198088,-46.56906006229932,7,0,sao paulo,SP,77.89999999999999,4.142857142857143
418,2187,-23.51587138597784,-46.56490977736317,1,0,sao paulo,SP,399.99,5.0
419,2188,-23.509466194005064,-46.566981988420444,1,0,sao paulo,SP,379.9,5.0
420,2189,-23.507787143908228,-46.567467709487815,1,29,sao paulo,SP,45.0,5.0
421,2190,-23.507148054284894,-46.56397315445738,4,0,sao paulo,SP,118.9975,5.0
422,2201,-23.486228925529453,-46.592006127066014,8,0,sao paulo,SP,50.53375000000001,3.125
423,2202,-23.493048682907922,-46.59481549706721,6,0,sao paulo,SP,263.915,2.6666666666666665
424,2203,-23.491870834979046,-46.59134807783875,3,0,sao paulo,SP,159.95666666666668,5.0
425,2204,-23.48741125450329,-46.592162394636865,4,0,sao paulo,SP,85.9725,4.75
426,2205,-23.48798815884837,-46.59119431348124,2,0,sao paulo,SP,69.9,5.0
427,2206,-23.484620569713123,-46.59404547791869,6,0,sao paulo,SP,247.87833333333336,3.8333333333333335
428,2207,-23.485985491921372,-46.588188764979016,2,0,sao paulo,SP,31.95,4.0
429,2208,-23.48301553679173,-46.58951864576983,1,0,sao paulo,SP,89.87,5.0
430,2209,-23.485125790212166,-46.58537751870623,12,0,sao paulo,SP,89.07333333333334,4.333333333333333
431,2210,-23.48255993586803,-46.5821023396063,8,0,sao paulo,SP,134.79875,3.125
432,2211,-23.4973990036863,-46.59360543538116,0,0,sao paulo,SP,0.0,
433,2212,-23.495647470348985,-46.589259139316894,5,0,sao paulo,SP,67.958,3.4
434,2213,-23.496166309003108,-46.58812570952551,1,0,sao paulo,SP,79.99,5.0
435,2214,-23.492851437763264,-46.586798219154936,4,0,sao paulo,SP,90.25,4.0
436,2215,-23.490758745356786,-46.58336932471798,9,58,sao paulo,SP,94.46666666666665,4.777777777777778
437,2216,-23.493057912566336,-46.57978444125484,1,0,sao paulo,SP,299.9,5.0
438,2217,-23.490353655303625,-46.580175655730486,6,0,sao paulo,SP,69.30999999999999,4.666666666666667
439,2218,-23.48678708500295,-46.58480845970804,4,0,sao paulo,SP,88.4475,4.5
440,2219,-23.490776738309968,-46.5859266188746,4,0,sao paulo,SP,87.67250000000001,3.0
441,2220,-23.489760624425745,-46.5776765153455,8,2,sao paulo,SP,99.81875,4.625
442,2221,-23.481505719547886,-46.58142023282459,1,0,sao paulo,SP,29.9,5.0
443,2222,-23.482555519831926,-46.57558643715372,4,0,sao paulo,SP,98.965,3.0
444,2223,-23.48163665026993,-46.58016703941922,8,0,sao paulo,SP,281.95875,4.5
445,2224,-23.484505055041186,-46.573773850049506,3,0,sao paulo,SP,46.23333333333333,5.0
446,2225,-23.482722295019073,-46.57510689223968,5,0,sao paulo,SP,92.774,4.4
447,2226,-23.480130351279392,-46.57362187381918,9,0,sao paulo,SP,106.29333333333334,4.111111111111111
448,2227,-23.478725053779495,-46.572374003941746,5,0,sao paulo,SP,105.194,3.4
449,2228,-23.4754956302924,-46.57154155013411,4,0,sao paulo,SP,76.9975,4.0
450,2229,-23.476573316835694,-46.56882032587764,6,0,sao paulo,SP,101.72333333333334,3.6666666666666665
451,2230,-23.483775068199005,-46.56365865538832,7,0,sao paulo,SP,82.81285714285714,4.0
452,2231,-23.47687573682863,-46.56526256366798,1,0,sao paulo,SP,49.9,4.0
453,2232,-23.475701389862248,-46.56397251801403,2,0,sao paulo,SP,40.995000000000005,3.0
454,2233,-23.477656119687403,-46.5645773226916,2,0,sao paulo,SP,154.95,1.5
455,2234,-23.478538736408208,-46.56954461942565,3,0,sao paulo,SP,49.1,4.0
456,2235,-23.479332643151153,-46.575940355471346,5,0,sao paulo,SP,128.938,4.2
457,2236,-23.472602604059695,-46.56815995594543,4,6,sao paulo,SP,95.315,4.25
458,2237,-23.513120629647762,-46.58647209667304,0,0,sao paulo,SP,0.0,
459,2238,-23.471205040999262,-46.57158333882553,5,1,sao paulo,SP,66.018,3.8
460,2239,-23.48530328070372,-46.60905983041344,2,0,sao paulo,SP,142.995,5.0
461,2240,-23.477885628196898,-46.60221184734805,0,0,sao paulo,SP,0.0,
462,2241,-23.49066870653631,-46.60743925992832,8,0,sao paulo,SP,178.36124999999998,4.5
463,2242,-23.48761470851276,-46.603991023751746,14,34,sao paulo,SP,69.38785714285713,4.285714285714286
464,2243,-23.49161847661669,-46.60386922937252,6,0,sao paulo,SP,65.29833333333333,4.833333333333333
465,2244,-23.488514873849823,-46.604866164915876,8,0,sao paulo,SP,100.5975,4.25
466,2245,-23.484776590879946,-46.60659423636553,8,0,sao paulo,SP,104.86625,3.75
467,2246,-23.488711898944423,-46.60168729815544,2,0,sao paulo,SP,36.69,3.5
468,2247,-23.48606715232524,-46.60124172356028,4,0,sao paulo,SP,58.147499999999994,5.0
469,2248,-23.483179348192554,-46.59943326870147,0,0,sao paulo,SP,0.0,
470,2249,-23.4888756467434,-46.597088983102225,1,0,sao paulo,SP,39.0,4.0
471,2250,-23.486516506481184,-46.596216323528104,8,0,sao paulo,SP,69.34,4.875
472,2251,-23.47752139072528,-46.59033969656586,7,0,sao paulo,SP,60.02857142857142,4.142857142857143
473,2252,-23.47874415112702,-46.58831651709552,7,221,sao paulo,SP,13.754285714285713,1.5714285714285714
474,2253,-23.479354242089908,-46.59550028538906,1,0,sao paulo,SP,46.9,5.0
475,2254,-23.481247005440782,-46.59340498656688,6,0,sao paulo,SP,259.21833333333336,4.5
476,2255,-23.476900639653298,-46.59193773517071,5,0,sao paulo,SP,204.56,4.0
477,2256,-23.475325486280006,-46.58721405336572,3,0,sao paulo,SP,69.59666666666668,3.0
478,2257,-23.47289605523658,-46.58317659354317,3,0,sao paulo,SP,153.93333333333334,3.6666666666666665
479,2258,-23.475983214969734,-46.58190463603528,4,51,sao paulo,SP,89.9,4.5
480,2259,-23.471752671094716,-46.58096467398982,4,0,sao paulo,SP,97.695,4.5
481,2260,-23.469197012597693,-46.57960857271055,3,0,sao paulo,SP,17.923333333333332,4.666666666666667
482,2261,-23.467505149821427,-46.577296212716455,7,4,sao paulo,SP,58.99571428571429,4.714285714285714
483,2262,-23.46551592940762,-46.574828828447714,1,0,sao paulo,SP,24.9,5.0
484,2263,-23.463478173917835,-46.5758082226059,0,0,sao paulo,SP,0.0,
485,2264,-23.46233583222787,-46.576558613536264,5,0,sao paulo,SP,42.60000000000001,4.8
486,2265,-23.4742542193426,-46.592025360562616,0,29,sao paulo,SP,0.0,
487,2266,-23.477148867774364,-46.59818684545332,6,0,sao paulo,SP,116.63,4.833333333333333
488,2267,-23.478736970872514,-46.60073592895292,3,0,sao paulo,SP,174.62333333333333,3.6666666666666665
489,2268,-23.46981128157568,-46.59488942723796,2,0,sao paulo,SP,149.45,4.0
490,2269,-23.472080251747208,-46.59597728801659,3,0,sao paulo,SP,85.60000000000001,3.3333333333333335
491,2270,-23.472487631945604,-46.59303991017888,1,0,sao paulo,SP,39.99,3.0
492,2271,-23.46969889118785,-46.58996021925599,7,0,sao paulo,SP,146.39428571428567,4.857142857142857
493,2272,-23.469253640421556,-46.586680001501485,2,0,sao paulo,SP,88.99,5.0
494,2273,-23.463513771636933,-46.586237323090096,9,0,sao paulo,SP,62.21333333333333,4.0
495,2274,-23.467051775633287,-46.58792075620118,2,91,sao paulo,SP,96.99000000000001,4.5
496,2275,-23.465700020271463,-46.59026923297841,3,0,sao paulo,SP,89.63,4.0
497,2276,-23.461193054352833,-46.58409760247097,8,0,sao paulo,SP,237.44875000000002,4.125
498,2277,-23.46367386503303,-46.5817825928042,0,0,sao paulo,SP,0.0,
499,2278,-23.462796772074118,-46.57962451006693,2,0,sao paulo,SP,150.95,4.5
500,2279,-23.46687349566678,-46.58000203721854,2,1,sao paulo,SP,113.95,2.0
501,2280,-23.45589627791164,-46.575161628150674,1,0,sao paulo,SP,89.9,5.0
502,2281,-23.45198742890589,-46.57510493774137,5,6,sao paulo,SP,103.398,2.6
503,2282,-23.44306660990033,-46.56777480774579,0,0,sao paulo,SP,0.0,
504,2284,-23.46970319641185,-46.56868272083551,0,0,sao paulo,SP,0.0,
505,2286,-23.40858677491484,-46.57960324340701,0,0,sao paulo,SP,0.0,
506,2288,-23.433725580177743,-46.57085753408755,0,0,sao paulo,SP,0.0,
507,2289,-23.41849789635874,-46.582687664273806,1,0,sao paulo,SP,379.9,1.0
508,2290,-23.600461999607678,-46.65531792495907,1,0,sao paulo,SP,29.99,5.0
509,2301,-23.48866385800238,-46.61501892936472,3,0,sao paulo,SP,78.23333333333333,5.0
510,2302,-23.486036505173374,-46.61401078807772,4,0,sao paulo,SP,217.475,4.0
511,2303,-23.48200957368023,-46.61050117980293,2,0,sao paulo,SP,69.94500000000001,4.0
512,2304,-23.480823705875945,-46.60545933153238,1,0,sao paulo,SP,44.0,5.0
513,2305,-23.480094457602288,-46.60676524219523,0,0,sao paulo,SP,0.0,
514,2306,-23.463368811541386,-46.60347841661838,8,0,sao paulo,SP,80.36375000000001,4.5
515,2307,-23.480890537528314,-46.6072766426923,3,0,sao paulo,SP,359.63000000000005,4.333333333333333
516,2308,-23.476417941223538,-46.604210368193165,4,0,sao paulo,SP,63.92250000000001,3.75
517,2309,-23.47567347689037,-46.604735426067066,4,0,sao paulo,SP,96.7,4.25
518,2310,-23.472814658449078,-46.600729145013894,14,368,sao paulo,SP,122.62642857142859,4.142857142857143
519,2311,-23.46912288961651,-46.601679503629484,3,0,sao paulo,SP,658.2966666666667,4.666666666666667
520,2312,-23.464805059922668,-46.59871241697142,5,0,sao paulo,SP,136.33999999999997,4.8
521,2313,-23.46395541802282,-46.59989969784536,3,0,sao paulo,SP,255.26666666666665,4.666666666666667
522,2314,-23.462064417366523,-46.59934771732716,6,0,sao paulo,SP,95.97666666666667,4.0
523,2315,-23.45999643122023,-46.59974970395199,3,0,sao paulo,SP,113.96666666666665,4.666666666666667
524,2316,-23.462265836782144,-46.593839689926625,10,1,sao paulo,SP,98.471,4.6
525,2317,-23.458119325508765,-46.593167466510984,6,0,sao paulo,SP,166.10666666666665,4.333333333333333
526,2318,-23.45085923626503,-46.59011057457601,9,0,sao paulo,SP,160.43,3.5555555555555554
527,2319,-23.449721360386036,-46.59336446361451,3,0,sao paulo,SP,39.96,4.666666666666667
528,2320,-23.451350418041013,-46.59842363518737,6,1,sao paulo,SP,54.47666666666667,3.3333333333333335
529,2321,-23.44720245920556,-46.588977980768966,5,0,sao paulo,SP,56.02,1.0
530,2322,-23.445705523437532,-46.5936991329905,8,0,sao paulo,SP,101.7375,4.25
531,2323,-23.456324748711943,-46.601096526577514,9,0,sao paulo,SP,148.2988888888889,2.6666666666666665
532,2324,-23.47795550890625,-46.59847671510719,6,0,sao paulo,SP,107.42999999999999,3.5
